Date,Open,High,Low,Close,Adj Close,Volume
1993-01-29,43.96875,43.96875,43.75,43.9375,25.71737289428711,1003200
1993-02-01,43.96875,44.25,43.96875,44.25,25.90030860900879,480500
1993-02-02,44.21875,44.375,44.125,44.34375,25.955163955688477,201300
1993-02-03,44.40625,44.84375,44.375,44.8125,26.229536056518555,529400
1993-02-04,44.96875,45.09375,44.46875,45.0,26.339290618896484,531500
1993-02-05,44.96875,45.0625,44.71875,44.96875,26.320985794067383,492100
1993-02-08,44.96875,45.125,44.90625,44.96875,26.320985794067383,596100
1993-02-09,44.8125,44.8125,44.5625,44.65625,26.13808250427246,122100
1993-02-10,44.65625,44.75,44.53125,44.71875,26.17467498779297,379600
1993-02-11,44.78125,45.125,44.78125,44.9375,26.302696228027344,19500
1993-02-12,44.875,44.875,44.59375,44.59375,26.101490020751953,42500
1993-02-16,44.46875,44.46875,43.40625,43.46875,25.443012237548828,374800
1993-02-17,43.46875,43.53125,43.28125,43.4375,25.424713134765625,210900
1993-02-18,43.9375,43.9375,42.8125,43.40625,25.40643310546875,378100
1993-02-19,43.40625,43.5625,43.34375,43.5625,25.49789810180664,34900
1993-02-22,43.6875,43.78125,43.5625,43.71875,25.589340209960938,513600
1993-02-23,43.84375,43.875,43.46875,43.6875,25.5710506439209,373700
1993-02-24,43.71875,44.25,43.71875,44.25,25.90030860900879,26300
1993-02-25,44.21875,44.375,44.125,44.34375,25.955163955688477,44500
1993-02-26,44.4375,44.4375,44.1875,44.40625,25.99176597595215,66200
1993-03-01,44.5625,44.5625,44.21875,44.28125,25.91859245300293,66500
1993-03-02,44.3125,44.9375,44.25,44.9375,26.302696228027344,182400
1993-03-03,45.0,45.15625,44.9375,45.125,26.412450790405273,280100
1993-03-04,45.1875,45.1875,44.875,44.875,26.266122817993164,89500
1993-03-05,44.9375,45.125,44.71875,44.75,26.192941665649414,40000
1993-03-08,44.84375,45.75,44.84375,45.75,26.778263092041016,50800
1993-03-09,45.65625,45.6875,45.5,45.59375,26.686819076538086,169300
1993-03-10,45.59375,45.6875,45.40625,45.6875,26.741689682006836,194400
1993-03-11,45.71875,45.84375,45.5,45.5625,26.66852378845215,70900
1993-03-12,45.1875,45.21875,44.8125,45.09375,26.3941593170166,643600
1993-03-15,45.0625,45.3125,45.0625,45.3125,26.522180557250977,310800
1993-03-16,45.3125,45.4375,45.3125,45.3125,26.522180557250977,30800
1993-03-17,45.25,45.25,44.96875,45.03125,26.357568740844727,21800
1993-03-18,45.21875,45.5,45.21875,45.3125,26.522180557250977,59300
1993-03-19,45.28125,45.28125,45.03125,45.03125,26.482046127319336,66900
1993-03-22,44.59375,44.875,44.5625,44.78125,26.33503532409668,183400
1993-03-23,44.90625,44.9375,44.8125,44.875,26.390169143676758,55200
1993-03-24,44.8125,45.0625,44.59375,44.875,26.390169143676758,37200
1993-03-25,44.90625,45.25,44.84375,45.15625,26.555570602416992,110100
1993-03-26,45.125,45.15625,44.875,44.90625,26.408550262451172,101500
1993-03-29,44.9375,45.3125,44.9375,45.09375,26.51880645751953,87100
1993-03-30,45.15625,45.21875,45.09375,45.21875,26.592329025268555,56000
1993-03-31,45.34375,45.46875,45.1875,45.1875,26.573938369750977,111600
1993-04-01,45.25,45.25,44.9375,45.03125,26.482046127319336,129500
1993-04-02,44.65625,44.65625,44.09375,44.09375,25.930736541748047,59400
1993-04-05,44.4375,44.4375,44.1875,44.3125,26.05937385559082,172200
1993-04-06,44.40625,44.40625,44.0625,44.1875,25.985864639282227,129700
1993-04-07,44.25,44.34375,44.15625,44.34375,26.07774543762207,28000
1993-04-08,44.53125,44.53125,44.09375,44.28125,26.040983200073242,180800
1993-04-12,44.71875,44.9375,44.65625,44.90625,26.408550262451172,348500
1993-04-13,44.875,45.15625,44.84375,45.0,26.46367073059082,146100
1993-04-14,45.03125,45.0625,44.90625,44.9375,26.42693328857422,119600
1993-04-15,44.90625,45.03125,44.75,44.9375,26.42693328857422,148600
1993-04-16,44.96875,45.03125,44.875,44.9375,26.42693328857422,47900
1993-04-19,44.9375,45.0625,44.71875,44.75,26.3166446685791,157000
1993-04-20,44.6875,44.75,44.25,44.53125,26.188026428222656,279500
1993-04-21,44.625,44.625,44.375,44.5,26.169639587402344,67900
1993-04-22,44.3125,44.6875,43.9375,43.9375,25.83883285522461,97700
1993-04-23,43.84375,43.96875,43.6875,43.75,25.72857666015625,106000
1993-04-26,43.78125,43.9375,43.28125,43.40625,25.526432037353516,62600
1993-04-27,43.34375,43.875,43.34375,43.875,25.802078247070312,156800
1993-04-28,43.8125,43.90625,43.71875,43.78125,25.7469539642334,85900
1993-04-29,43.875,43.96875,43.625,43.96875,25.857223510742188,85000
1993-04-30,44.125,44.28125,44.03125,44.03125,25.893985748291016,88500
1993-05-03,44.09375,44.3125,43.90625,44.3125,26.05937385559082,80500
1993-05-04,44.40625,44.625,44.34375,44.46875,26.151254653930664,149100
1993-05-05,44.46875,44.75,44.46875,44.59375,26.22477912902832,109000
1993-05-06,44.53125,44.5625,44.40625,44.4375,26.132884979248047,54700
1993-05-07,44.46875,44.46875,44.28125,44.34375,26.07774543762207,68000
1993-05-10,44.40625,44.6875,44.40625,44.4375,26.132884979248047,113900
1993-05-11,44.4375,44.625,44.3125,44.625,26.243146896362305,42600
1993-05-12,44.4375,44.59375,44.4375,44.5625,26.20638656616211,31000
1993-05-13,44.375,44.375,44.0,44.03125,25.893985748291016,129100
1993-05-14,44.03125,44.15625,43.96875,44.0,25.875608444213867,63500
1993-05-17,44.125,44.15625,43.9375,44.15625,25.96749496459961,34000
1993-05-18,44.1875,44.21875,43.96875,44.125,25.949113845825195,105200
1993-05-19,44.125,45.03125,43.84375,45.03125,26.482046127319336,50200
1993-05-20,45.03125,45.15625,44.9375,45.15625,26.555570602416992,98200
1993-05-21,45.1875,45.25,44.71875,44.75,26.3166446685791,221400
1993-05-24,44.84375,45.09375,44.84375,44.9375,26.42693328857422,30500
1993-05-25,45.125,45.125,45.03125,45.03125,26.482046127319336,191800
1993-05-26,45.15625,45.625,45.125,45.59375,26.81284523010254,102400
1993-05-27,45.65625,45.65625,45.375,45.4375,26.72096824645996,53800
1993-05-28,45.40625,45.40625,45.0,45.21875,26.592329025268555,79100
1993-06-01,45.375,45.8125,45.3125,45.65625,26.849609375,28300
1993-06-02,45.53125,45.75,45.34375,45.59375,26.81284523010254,20300
1993-06-03,45.5,45.5,45.34375,45.4375,26.72096824645996,21600
1993-06-04,45.3125,45.3125,45.09375,45.28125,26.629085540771484,32000
1993-06-07,45.375,45.375,45.125,45.125,26.537195205688477,121400
1993-06-08,45.0,45.0,44.71875,44.71875,26.29827117919922,104500
1993-06-09,44.875,45.0625,44.8125,44.875,26.390169143676758,43300
1993-06-10,44.84375,44.9375,44.75,44.90625,26.408550262451172,17900
1993-06-11,45.0625,45.15625,44.90625,45.09375,26.51880645751953,647400
1993-06-14,45.15625,45.1875,45.03125,45.03125,26.482046127319336,64200
1993-06-15,45.09375,45.125,44.9375,44.9375,26.42693328857422,142400
1993-06-16,44.9375,45.03125,44.8125,45.03125,26.482046127319336,330900
1993-06-17,45.125,45.1875,45.03125,45.1875,26.573938369750977,37400
1993-06-18,44.84375,44.84375,44.5,44.5,26.355104446411133,58500
1993-06-21,44.625,44.625,44.53125,44.59375,26.410634994506836,29300
1993-06-22,44.65625,44.65625,44.5625,44.625,26.429141998291016,137500
1993-06-23,44.625,44.625,44.21875,44.21875,26.188541412353516,227600
1993-06-24,44.34375,44.8125,44.34375,44.8125,26.540185928344727,243700
1993-06-25,44.78125,44.90625,44.75,44.78125,26.521678924560547,44800
1993-06-28,45.0,45.28125,44.9375,45.28125,26.81780433654785,439900
1993-06-29,45.21875,45.21875,45.0,45.0625,26.68824005126953,207500
1993-06-30,45.125,45.21875,45.0,45.0625,26.68824005126953,437600
1993-07-01,45.125,45.125,44.875,44.9375,26.61421775817871,605700
1993-07-02,44.78125,44.8125,44.53125,44.6875,26.46614646911621,285400
1993-07-06,44.625,44.75,44.15625,44.21875,26.188541412353516,246400
1993-07-07,44.1875,44.40625,44.1875,44.34375,26.26255989074707,343700
1993-07-08,44.375,44.9375,44.3125,44.84375,26.558685302734375,248200
1993-07-09,44.84375,44.96875,44.75,44.96875,26.632734298706055,378200
1993-07-12,44.90625,44.96875,44.84375,44.9375,26.61421775817871,373700
1993-07-13,44.96875,45.09375,44.65625,44.90625,26.595714569091797,389600
1993-07-14,44.9375,45.1875,44.90625,45.0625,26.68824005126953,617300
1993-07-15,45.03125,45.03125,44.78125,44.875,26.577207565307617,443800
1993-07-16,44.90625,44.9375,44.6875,44.75,26.503164291381836,216400
1993-07-19,44.75,44.75,44.59375,44.71875,26.484661102294922,188200
1993-07-20,44.6875,44.84375,44.46875,44.84375,26.558685302734375,68500
1993-07-21,44.78125,44.8125,44.65625,44.8125,26.540185928344727,142700
1993-07-22,44.75,44.8125,44.5,44.5,26.355104446411133,632400
1993-07-23,44.59375,44.71875,44.5625,44.71875,26.484661102294922,286200
1993-07-26,44.84375,45.0625,44.84375,44.96875,26.632734298706055,121300
1993-07-27,45.0,45.03125,44.78125,44.9375,26.61421775817871,92800
1993-07-28,44.84375,44.9375,44.78125,44.84375,26.558685302734375,30800
1993-07-29,44.9375,45.21875,44.875,45.09375,26.706748962402344,331000
1993-07-30,45.09375,45.09375,44.78125,44.84375,26.558685302734375,75300
1993-08-02,44.90625,45.125,44.90625,44.96875,26.632734298706055,41300
1993-08-03,45.0625,45.1875,44.84375,45.0,26.651226043701172,81600
1993-08-04,45.0,45.09375,44.875,45.0,26.651226043701172,434000
1993-08-05,45.0,45.0,44.84375,44.90625,26.595714569091797,36800
1993-08-06,45.03125,45.0625,44.90625,44.96875,26.632734298706055,402300
1993-08-09,45.09375,45.34375,45.0,45.21875,26.780792236328125,828200
1993-08-10,45.1875,45.21875,45.125,45.1875,26.76227378845215,604900
1993-08-11,45.15625,45.3125,45.15625,45.1875,26.76227378845215,542200
1993-08-12,45.3125,45.3125,44.90625,45.0625,26.68824005126953,303700
1993-08-13,45.09375,45.15625,45.09375,45.125,26.725263595581055,103500
1993-08-16,45.15625,45.5,45.15625,45.375,26.873332977294922,241800
1993-08-17,45.34375,45.53125,45.34375,45.53125,26.965858459472656,369300
1993-08-18,45.6875,45.875,45.65625,45.78125,27.113916397094727,414300
1993-08-19,45.8125,45.8125,45.71875,45.78125,27.113916397094727,28500
1993-08-20,45.6875,45.8125,45.65625,45.8125,27.132429122924805,80700
1993-08-23,45.625,45.75,45.625,45.71875,27.07692527770996,15600
1993-08-24,45.71875,46.21875,45.71875,46.21875,27.373044967651367,273400
1993-08-25,46.21875,46.4375,46.15625,46.25,27.391538619995117,242300
1993-08-26,46.28125,46.53125,46.09375,46.28125,27.4100399017334,120000
1993-08-27,46.15625,46.25,46.15625,46.25,27.391538619995117,25700
1993-08-30,46.28125,46.5,46.28125,46.4375,27.502593994140625,183500
1993-08-31,46.40625,46.5625,46.34375,46.5625,27.576616287231445,66500
1993-09-01,46.40625,46.59375,46.40625,46.5,27.539609909057617,136500
1993-09-02,46.53125,46.59375,46.3125,46.34375,27.447078704833984,472400
1993-09-03,46.3125,46.4375,46.25,46.375,27.465578079223633,630500
1993-09-07,46.375,46.4375,46.0,46.0625,27.280492782592773,196400
1993-09-08,46.0625,46.0625,45.59375,45.90625,27.187969207763672,269900
1993-09-09,45.71875,46.03125,45.71875,46.0,27.243486404418945,239200
1993-09-10,46.125,46.4375,46.0625,46.40625,27.48407554626465,106500
1993-09-13,46.5625,46.5625,46.4375,46.4375,27.502593994140625,66900
1993-09-14,46.3125,46.3125,46.09375,46.25,27.391538619995117,184500
1993-09-15,46.0625,46.40625,45.90625,46.375,27.465578079223633,101000
1993-09-16,46.3125,46.34375,46.15625,46.1875,27.354524612426758,54300
1993-09-17,45.875,45.90625,45.75,45.8125,27.301488876342773,200900
1993-09-20,45.875,45.96875,45.4375,45.4375,27.07801055908203,57800
1993-09-21,45.5,45.5625,44.8125,45.28125,26.98489761352539,318200
1993-09-22,45.4375,45.71875,45.375,45.65625,27.208375930786133,439700
1993-09-23,45.78125,45.9375,45.71875,45.90625,27.35736656188965,88500
1993-09-24,45.84375,45.875,45.71875,45.78125,27.282875061035156,53500
1993-09-27,46.125,46.28125,46.125,46.28125,27.580846786499023,274600
1993-09-28,46.3125,46.3125,46.15625,46.1875,27.524972915649414,158300
1993-09-29,46.1875,46.3125,45.96875,46.03125,27.43185806274414,221000
1993-09-30,46.03125,46.125,45.84375,45.9375,27.375986099243164,99300
1993-10-01,45.875,46.21875,45.8125,46.15625,27.506357192993164,22700
1993-10-04,46.21875,46.21875,46.09375,46.21875,27.543598175048828,1038500
1993-10-05,46.3125,46.3125,46.0,46.15625,27.506357192993164,436500
1993-10-06,46.1875,46.375,46.125,46.125,27.487714767456055,209200
1993-10-07,46.1875,46.1875,45.96875,46.0,27.413236618041992,59400
1993-10-08,46.125,46.15625,45.71875,46.0625,27.450462341308594,54400
1993-10-11,46.15625,46.25,46.15625,46.15625,27.506357192993164,467100
1993-10-12,46.21875,46.25,46.1875,46.21875,27.543598175048828,26200
1993-10-13,46.25,46.25,46.15625,46.21875,27.543598175048828,139100
1993-10-14,46.40625,46.8125,46.28125,46.8125,27.897424697875977,108100
1993-10-15,47.03125,47.15625,46.90625,47.0625,28.046417236328125,1502500
1993-10-18,47.03125,47.03125,46.875,46.9375,27.971921920776367,722400
1993-10-19,46.875,46.96875,46.59375,46.59375,27.767066955566406,880100
1993-10-20,46.75,46.75,46.5625,46.65625,27.80432891845703,230400
1993-10-21,46.6875,46.6875,46.53125,46.59375,27.767066955566406,56200
1993-10-22,46.65625,46.84375,46.375,46.375,27.636707305908203,390700
